SQUARE,YEAR,ID,BROAD_HABITAT,BROAD_HABITAT_NAME,AREA,LAND_CLASS90,COUNTRY,COUNTY,EZ_DESC_07
EPDZLB,1978,4929,5,Improved Grassland,17135.01936,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,4930,4,Arable and Horticulture,15124.14513,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,4931,4,Arable and Horticulture,25165.55999,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,4932,5,Improved Grassland,18020.66113,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,4933,5,Improved Grassland,21997.38138,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,4934,4,Arable and Horticulture,21586.05353,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,4935,4,Arable and Horticulture,46983.37526,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,4936,3,Boundary and Linear Features,28901.84673,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,4937,5,Improved Grassland,80852.50007,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,4938,4,Arable and Horticulture,4884.056544,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,4939,4,Arable and Horticulture,1550.880499,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,4940,5,Improved Grassland,4229.264739,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,4941,3,Boundary and Linear Features,5778.834456,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,4942,5,Improved Grassland,5213.000389,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,4943,4,Arable and Horticulture,67650.04378,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,4944,5,Improved Grassland,12283.42554,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,4945,4,Arable and Horticulture,13024.07917,25,SCO,Highland,Lowlands (Scotland)
EPDZLB,1978,5538,4,Arable and Horticulture,1154.802982,25,SCO,Highland,Lowlands (Scotland)
AQLJEH,1978,4946,2,Coniferous Woodland,67325.47707,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4947,5,Improved Grassland,92095.80527,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4948,17,Urban,8593.59146,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4949,2,Coniferous Woodland,43891.15349,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4950,5,Improved Grassland,18052.77343,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4951,1,Broadleaved Mixed and Yew Woodland,7607.615069,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4952,5,Improved Grassland,143796.2486,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4953,5,Improved Grassland,30636.76654,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4954,17,Urban,529.9426388,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4955,17,Urban,7582.236689,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4956,13,Standing Open Waters and Canals,574.6000443,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4957,13,Standing Open Waters and Canals,2001.025559,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4958,17,Urban,583.2009534,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4959,17,Urban,172454.5653,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4960,2,Coniferous Woodland,30481.89596,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4961,2,Coniferous Woodland,8648.726255,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4962,14,Rivers and Streams,40621.56884,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4963,2,Coniferous Woodland,253050.0305,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
AQLJEH,1978,4964,5,Improved Grassland,71471.37637,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
GCKECU,1978,4965,4,Arable and Horticulture,58714.14309,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4966,17,Urban,6283.997664,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4967,5,Improved Grassland,26793.93982,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4968,5,Improved Grassland,12647.62925,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4969,5,Improved Grassland,120553.2068,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4970,4,Arable and Horticulture,3799.498189,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4971,5,Improved Grassland,5443.827026,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4972,5,Improved Grassland,96776.99541,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4973,5,Improved Grassland,46316.84581,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4974,5,Improved Grassland,25973.50468,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4975,6,Neutral Grassland,64546.32416,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4976,3,Boundary and Linear Features,899.021846,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4977,8,Acid Grassland,3795.125998,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4978,17,Urban,2616.716311,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4979,5,Improved Grassland,2363.153033,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4980,3,Boundary and Linear Features,2291.469922,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4981,17,Urban,3041.935893,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4982,5,Improved Grassland,21179.66438,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4983,4,Arable and Horticulture,16224.5103,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4984,3,Boundary and Linear Features,7188.884512,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4985,5,Improved Grassland,46908.53965,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4986,8,Acid Grassland,7740.27472,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4987,17,Urban,3598.005244,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4988,4,Arable and Horticulture,194677.3371,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4989,4,Arable and Horticulture,64625.37629,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4990,5,Improved Grassland,39662.23766,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4991,5,Improved Grassland,17105.60765,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,4992,5,Improved Grassland,90306.3814,26,SCO,Aberdeenshire,Lowlands (Scotland)
GCKECU,1978,5539,6,Neutral Grassland,7925.046215,26,SCO,Aberdeenshire,Lowlands (Scotland)
HHGYVR,1978,4993,38,(ph) Blanket Bog,45463.67822,21,SCO,Highland,True uplands (Scotland)
HHGYVR,1978,4994,8,Acid Grassland,9336.34061,21,SCO,Highland,True uplands (Scotland)
HHGYVR,1978,4995,38,(ph) Blanket Bog,49138.71551,21,SCO,Highland,True uplands (Scotland)
HHGYVR,1978,4996,8,Acid Grassland,6931.102394,21,SCO,Highland,True uplands (Scotland)
HHGYVR,1978,4997,8,Acid Grassland,5754.856217,21,SCO,Highland,True uplands (Scotland)
HHGYVR,1978,4998,8,Acid Grassland,5449.349664,21,SCO,Highland,True uplands (Scotland)
HHGYVR,1978,4999,10,Dwarf Shrub Heath,9612.993552,21,SCO,Highland,True uplands (Scotland)
HHGYVR,1978,5000,38,(ph) Blanket Bog,63125.30714,21,SCO,Highland,True uplands (Scotland)
HHGYVR,1978,5001,8,Acid Grassland,10136.4316,21,SCO,Highland,True uplands (Scotland)
HHGYVR,1978,5002,38,(ph) Blanket Bog,14633.93538,21,SCO,Highland,True uplands (Scotland)
HHGYVR,1978,5003,38,(ph) Blanket Bog,696452.7085,21,SCO,Highland,True uplands (Scotland)
HHGYVR,1978,5004,38,(ph) Blanket Bog,24273.51316,21,SCO,Highland,True uplands (Scotland)
HHGYVR,1978,5005,8,Acid Grassland,7021.256692,21,SCO,Highland,True uplands (Scotland)
HHGYVR,1978,5006,16,Inland Rock,8367.328589,21,SCO,Highland,True uplands (Scotland)
HHGYVR,1978,5007,16,Inland Rock,12743.193,21,SCO,Highland,True uplands (Scotland)
HHGYVR,1978,5008,10,Dwarf Shrub Heath,31560.28978,21,SCO,Highland,True uplands (Scotland)
COIKIP,1978,5020,1,Broadleaved Mixed and Yew Woodland,8654.631933,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5021,8,Acid Grassland,29206.13734,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5022,5,Improved Grassland,68372.29365,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5023,4,Arable and Horticulture,104340.5241,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5024,4,Arable and Horticulture,140884.5881,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5025,3,Boundary and Linear Features,36287.6312,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5026,6,Neutral Grassland,88592.32582,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5027,4,Arable and Horticulture,34686.20872,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5028,6,Neutral Grassland,87287.24811,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5029,4,Arable and Horticulture,39877.06264,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5030,17,Urban,2065.856124,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5031,6,Neutral Grassland,86857.93408,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5032,4,Arable and Horticulture,16574.06514,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5033,17,Urban,1796.074867,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5034,6,Neutral Grassland,43644.41197,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5035,5,Improved Grassland,18975.78696,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5036,4,Arable and Horticulture,53125.62382,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5037,4,Arable and Horticulture,14508.9008,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5038,17,Urban,1633.102047,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5039,5,Improved Grassland,116460.1243,27,SCO,Aberdeenshire,Lowlands (Scotland)
COIKIP,1978,5040,5,Improved Grassland,6170.368238,27,SCO,Aberdeenshire,Lowlands (Scotland)
ANHJGW,1978,5041,16,Inland Rock,6831.980427,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5042,16,Inland Rock,2919.531486,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5043,16,Inland Rock,8441.933796,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5044,22,Sea,159835.3307,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5045,21,Littoral Sediment,1563.661307,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5046,21,Littoral Sediment,676.5374337,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5047,22,Sea,78865.96098,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5048,18,Supra-littoral Rock,5659.413759,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5049,21,Littoral Sediment,2614.3559,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5050,22,Sea,100.8850622,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5051,22,Sea,372.000612,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5052,22,Sea,195.7280331,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5053,16,Inland Rock,15068.05813,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5054,12,Bog,14387.5194,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5055,22,Sea,4149.845235,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5056,21,Littoral Sediment,3106.66357,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5057,18,Supra-littoral Rock,80595.86443,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5058,12,Bog,6579.029899,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5059,18,Supra-littoral Rock,23963.07137,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5060,12,Bog,85913.595,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5061,16,Inland Rock,12371.40882,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5062,16,Inland Rock,6168.252842,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5063,12,Bog,8389.394416,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5064,12,Bog,30537.51992,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5065,16,Inland Rock,21468.2236,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5066,16,Inland Rock,6373.146574,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5067,12,Bog,247817.7659,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ANHJGW,1978,5068,10,Dwarf Shrub Heath,165032.5214,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
JFYGIL,1978,5069,12,Bog,165068.084,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
JFYGIL,1978,5070,12,Bog,96461.11716,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
JFYGIL,1978,5071,12,Bog,392102.7467,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
JFYGIL,1978,5072,12,Bog,196004.4082,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
JFYGIL,1978,5073,8,Acid Grassland,150362.8439,30,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
ELWJGA,1978,5074,11,"Fen, Marsh, Swamp",62322.91688,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
ELWJGA,1978,5075,38,(ph) Blanket Bog,107782.5504,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
ELWJGA,1978,5076,8,Acid Grassland,96407.60721,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
ELWJGA,1978,5077,8,Acid Grassland,27946.53021,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
ELWJGA,1978,5078,3,Boundary and Linear Features,7556.26435,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
ELWJGA,1978,5079,8,Acid Grassland,29605.77629,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
ELWJGA,1978,5080,17,Urban,957.6802684,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
ELWJGA,1978,5081,17,Urban,12954.91117,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
ELWJGA,1978,5082,0,No Allocation,14235.98053,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
ELWJGA,1978,5083,16,Inland Rock,13301.81603,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
ELWJGA,1978,5084,16,Inland Rock,24482.96108,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
ELWJGA,1978,5085,38,(ph) Blanket Bog,409378.3803,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
ELWJGA,1978,5086,16,Inland Rock,10784.33478,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
ELWJGA,1978,5087,8,Acid Grassland,118002.9641,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
ELWJGA,1978,5088,38,(ph) Blanket Bog,64278.5264,29,SCO,Highland,Intermediate uplands and Islands (Scotland)
YJTHLC,1978,5089,38,(ph) Blanket Bog,21162.31046,21,SCO,Highland,True uplands (Scotland)
YJTHLC,1978,5090,10,Dwarf Shrub Heath,57915.16128,21,SCO,Highland,True uplands (Scotland)
YJTHLC,1978,5091,16,Inland Rock,7986.721696,21,SCO,Highland,True uplands (Scotland)
YJTHLC,1978,5092,38,(ph) Blanket Bog,56579.08468,21,SCO,Highland,True uplands (Scotland)
YJTHLC,1978,5093,38,(ph) Blanket Bog,86570.79493,21,SCO,Highland,True uplands (Scotland)
YJTHLC,1978,5094,38,(ph) Blanket Bog,252192.6049,21,SCO,Highland,True uplands (Scotland)
YJTHLC,1978,5095,38,(ph) Blanket Bog,416029.1914,21,SCO,Highland,True uplands (Scotland)
YJTHLC,1978,5096,16,Inland Rock,23310.53579,21,SCO,Highland,True uplands (Scotland)
YJTHLC,1978,5097,38,(ph) Blanket Bog,78252.79489,21,SCO,Highland,True uplands (Scotland)
VIYZXK,1978,5098,1,Broadleaved Mixed and Yew Woodland,10042.52132,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5099,1,Broadleaved Mixed and Yew Woodland,8842.083523,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5100,17,Urban,833.1673766,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5101,2,Coniferous Woodland,413531.1784,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5102,3,Boundary and Linear Features,19049.02881,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5103,5,Improved Grassland,124628.2996,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5104,4,Arable and Horticulture,44736.15018,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5105,4,Arable and Horticulture,45643.35375,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5106,14,Rivers and Streams,34576.89028,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5107,17,Urban,46271.57704,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5108,13,Standing Open Waters and Canals,1183.482558,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5109,5,Improved Grassland,26968.29329,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5110,5,Improved Grassland,31709.81773,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5111,3,Boundary and Linear Features,4468.004083,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5112,3,Boundary and Linear Features,1527.147616,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5113,5,Improved Grassland,38699.5781,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5114,5,Improved Grassland,35497.99733,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5115,17,Urban,559.3790149,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5116,5,Improved Grassland,15505.96566,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5117,10,Dwarf Shrub Heath,34157.36209,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
VIYZXK,1978,5118,2,Coniferous Woodland,61567.32233,28,SCO,Highland,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5119,16,Inland Rock,31575.84211,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5120,12,Bog,175738.723,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5121,16,Inland Rock,33734.70797,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5122,16,Inland Rock,24460.23807,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5123,12,Bog,19954.3865,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5124,16,Inland Rock,22295.16693,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5125,13,Standing Open Waters and Canals,1408.993905,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5126,13,Standing Open Waters and Canals,496.8672507,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5127,13,Standing Open Waters and Canals,1326.921685,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5128,13,Standing Open Waters and Canals,723.9389244,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5129,16,Inland Rock,28849.30533,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5130,12,Bog,13457.02945,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5131,16,Inland Rock,27223.70326,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5132,16,Inland Rock,61106.42474,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5133,12,Bog,211412.6593,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5134,12,Bog,4649.509582,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5135,12,Bog,28478.34523,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5136,18,Supra-littoral Rock,65363.05762,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5137,22,Sea,29107.02133,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5138,22,Sea,217139.9283,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
KVEVJD,1978,5434,13,Standing Open Waters and Canals,1496.429587,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
QNUBNN,1978,5139,38,(ph) Blanket Bog,115971.1832,21,SCO,Highland,True uplands (Scotland)
QNUBNN,1978,5140,38,(ph) Blanket Bog,46309.53089,21,SCO,Highland,True uplands (Scotland)
QNUBNN,1978,5141,38,(ph) Blanket Bog,127556.8211,21,SCO,Highland,True uplands (Scotland)
QNUBNN,1978,5142,38,(ph) Blanket Bog,24186.42951,21,SCO,Highland,True uplands (Scotland)
QNUBNN,1978,5143,38,(ph) Blanket Bog,27926.0947,21,SCO,Highland,True uplands (Scotland)
QNUBNN,1978,5144,10,Dwarf Shrub Heath,199554.983,21,SCO,Highland,True uplands (Scotland)
QNUBNN,1978,5145,38,(ph) Blanket Bog,458494.1577,21,SCO,Highland,True uplands (Scotland)
SGZFTP,1978,5146,38,(ph) Blanket Bog,21975.29156,21,SCO,Highland,True uplands (Scotland)
SGZFTP,1978,5147,38,(ph) Blanket Bog,87534.41478,21,SCO,Highland,True uplands (Scotland)
SGZFTP,1978,5148,38,(ph) Blanket Bog,181377.6984,21,SCO,Highland,True uplands (Scotland)
SGZFTP,1978,5149,38,(ph) Blanket Bog,207526.9736,21,SCO,Highland,True uplands (Scotland)
SGZFTP,1978,5150,10,Dwarf Shrub Heath,198057.8688,21,SCO,Highland,True uplands (Scotland)
SGZFTP,1978,5151,16,Inland Rock,11725.35143,21,SCO,Highland,True uplands (Scotland)
SGZFTP,1978,5152,12,Bog,22270.7732,21,SCO,Highland,True uplands (Scotland)
SGZFTP,1978,5153,12,Bog,70030.8842,21,SCO,Highland,True uplands (Scotland)
SGZFTP,1978,5154,16,Inland Rock,2389.280534,21,SCO,Highland,True uplands (Scotland)
SGZFTP,1978,5155,16,Inland Rock,15890.36119,21,SCO,Highland,True uplands (Scotland)
SGZFTP,1978,5156,38,(ph) Blanket Bog,111935.9845,21,SCO,Highland,True uplands (Scotland)
SGZFTP,1978,5157,12,Bog,69284.31775,21,SCO,Highland,True uplands (Scotland)
OQQSNF,1978,5158,13,Standing Open Waters and Canals,14624.94863,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
OQQSNF,1978,5159,13,Standing Open Waters and Canals,4262.470496,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
OQQSNF,1978,5160,18,Supra-littoral Rock,52841.6732,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
OQQSNF,1978,5161,11,"Fen, Marsh, Swamp",8201.958506,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
OQQSNF,1978,5162,18,Supra-littoral Rock,7493.509083,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
OQQSNF,1978,5163,8,Acid Grassland,76724.33602,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
OQQSNF,1978,5164,12,Bog,348931.8794,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
OQQSNF,1978,5165,38,(ph) Blanket Bog,134961.4132,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
OQQSNF,1978,5166,10,Dwarf Shrub Heath,77128.3828,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
OQQSNF,1978,5167,12,Bog,130299.4159,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
OQQSNF,1978,5168,11,"Fen, Marsh, Swamp",7908.351462,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
OQQSNF,1978,5169,5,Improved Grassland,50255.97305,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
OQQSNF,1978,5170,5,Improved Grassland,21070.13009,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
OQQSNF,1978,5171,5,Improved Grassland,40114.80734,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
OQQSNF,1978,5172,5,Improved Grassland,8177.985394,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
OQQSNF,1978,5173,17,Urban,13597.15894,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
OQQSNF,1978,5174,5,Improved Grassland,3406.506556,32,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5175,22,Sea,135099.1387,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5176,10,Dwarf Shrub Heath,8887.560221,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5177,22,Sea,1353.937849,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
RLHVZO,1978,5178,18,Supra-littoral Rock,4931.94258,29,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland)
